70275,1.17558,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,3408.569748900131
70305,1.14169,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,3416.8456930695115
70250,1.14628,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,3408.194127171044
69945,1.13560,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,3378.5802388931047
69940,1.13843,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,3405.2750052685315
69525,1.13603,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,3381.526530860895
70355,1.14660,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,3413.1259067958604
70000,1.14057,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,3384.3068995574877
70080,1.13947,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,3401.550190955861
70175,1.14828,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,3373.2696676898136
69860,1.13204,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,3373.2189406217017
70445,1.13929,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,3381.468721317632
70065,1.14534,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,3410.8434044088394
69630,1.12235,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,3374.708756329485
69865,1.13051,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,3389.7763567526054
70275,1.13405,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,3413.4079813160747
70030,1.14514,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,3381.0676959523344
70075,1.11995,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,3399.5599637403125
70490,1.07777,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,3414.5085849922903
69800,1.07610,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,3386.961730706512
69990,1.07082,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,3378.756330292229
70420,1.07705,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,3412.153941834081
70055,1.07425,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,3384.8650998418716
69635,1.07297,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,3383.0045442465175
70240,1.07424,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,3394.5489019635415
70085,1.07304,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,3396.9573178706505
70320,1.08914,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,3396.862610396204
69660,1.05886,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,3410.4826440185757
70070,1.07299,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,3376.267480505541
70065,1.09050,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,3368.1608711879726
