84485,1.53668,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1545.0179891590074
87970,1.63817,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1573.2674517048856
85210,1.53843,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1608.4614555097548
84160,1.50637,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1607.9081756896987
85845,1.54027,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1569.0048687713413
85585,1.53857,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1569.9950570406172
84240,1.51309,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1593.943269745745
82390,1.45658,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1600.9886584432838
79705,1.37593,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1536.8277668256296
81475,1.42802,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1545.1577882772665
84670,1.50052,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1577.333807531929
88580,1.58665,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1561.6824479149277
87885,1.49942,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1585.1021575529242
87960,1.50629,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1603.5318830784915
89710,1.55748,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1617.4739375541726
80125,1.30548,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1564.2311466683877
86350,1.46461,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1553.246183373596
84520,1.40521,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1542.013292876284
82715,1.38252,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1604.201412867033
86740,1.46996,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1560.373067121416
82500,1.37450,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1603.2286783660552
84425,1.41488,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1568.1676362975913
84180,1.41251,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1606.3135798158928
85635,1.44278,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1555.6404475853117
83470,1.38042,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1543.899879190425
86485,1.50491,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1573.6214345506187
88005,1.52140,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1588.650230434135
80535,1.35274,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1545.3622742407679
89775,1.56439,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1590.1333052398982
86455,1.45788,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1610.1492457711163
82830,1.36525,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1568.5296534511758
85950,1.46139,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1566.8209087177356
81040,1.32835,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1553.23952572534
85845,1.45935,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1552.560027402732
80035,1.29924,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1551.543970196121
89365,1.54897,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1619.9850377803457
82095,1.36934,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1550.941802951223
80985,1.33774,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1546.9160129838804
84505,1.43623,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1576.8149226781627
85580,1.44935,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1575.7755147819478
83395,1.39400,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1547.7479589434731
85245,1.44243,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1558.1026049261022
82780,1.39628,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1578.4760108395187
89345,1.53843,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1594.5241727302478
85265,1.45437,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1572.6434433088136
82935,1.38173,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1562.4040036269262
