70780,1.18460,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1609.9148999080892
72025,1.22149,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1626.8687320930596
70265,1.17460,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1597.4948034332358
71825,1.20262,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1618.0223510174822
72500,1.22062,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1620.949385819003
72500,1.22211,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1622.313349921073
72350,1.20988,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1628.867116209363
70425,1.15283,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1605.1714016491876
72260,1.20393,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1625.946240307615
71545,1.18108,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1619.631360701424
72415,1.19509,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1621.0515491448377
72220,1.19409,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1627.1446771979327
76310,1.28723,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1648.8808175976374
73255,1.20929,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1651.5088425796805
71645,1.10933,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1634.2244171154052
70890,1.07655,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1606.479136966569
72335,1.11944,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1627.8324476648256
71525,1.10405,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1637.744918670004
71485,1.10144,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1600.7627798220367
72755,1.13295,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1623.6280836837757
76995,1.22183,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1638.6271978973098
72260,1.13791,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1629.8290177478948
71425,1.10508,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1601.1500757504905
71745,1.11772,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1633.887482153805
70730,1.10350,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1601.974212775451
70135,1.08531,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1603.3133357274883
72070,1.10152,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1626.0209944086114
71940,1.10250,"15.0, 15.0","785.0, 785.0",Shared MultiHeuristic A*,True,0.3,1606.2414513193737
